,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.001369476318359375,0.00012330150537493572,0.0007457494735717774,8.065749863697253e-05,2,{'model__n_neighbors': 2},-4.244740295410156,-3.999681091308594,-4.451577758789062,-1.588262939453125,-2.205499267578125,-2.3710922241210937,-2.692179870605469,-4.062246704101563,-3.037652587890625,-6.189616394042969,-3.4842549133300786,1.2933963100985164,1,finbert_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012478590011596679,0.00010857292310896092,0.0007086753845214844,8.893301910534613e-05,3,{'model__n_neighbors': 3},-3.998507690429682,-3.8258199055989563,-4.062195841471356,-2.053426106770826,-2.0959818522135434,-4.028785196940106,-2.4587168375651003,-3.3885111490885436,-4.6689300537109375,-6.372462463378906,-3.695333709716796,1.238821026039631,2,finbert_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001508188247680664,0.0003477975149209786,0.0010817527770996093,0.0008594936854798748,4,{'model__n_neighbors': 4},-3.720209503173828,-4.546451568603516,-4.468411254882812,-2.125946807861328,-2.50411376953125,-3.9057243347167967,-2.3107749938964846,-3.7307037353515624,-4.4072105407714846,-6.8146728515625,-3.8534219360351565,1.3097440216340253,3,finbert_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013821840286254883,0.00037076214134542875,0.0007272005081176758,0.00016911396195817802,5,{'model__n_neighbors': 5},-3.4867791748046897,-5.218332519531254,-4.2764874267578135,-2.1341052246093737,-2.4388128662109407,-3.8951074218750024,-2.6793444824218797,-3.6255651855468782,-4.514303588867182,-7.2764462280273445,-3.954528411865236,1.435872902209186,4,finbert_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012759923934936523,0.0001082550815038144,0.000695347785949707,7.530640568319595e-05,2,{'model__n_neighbors': 2},-3.4764678955078123,-4.755239868164063,-4.102998352050781,-2.924591064453125,-2.5066070556640625,-2.4105499267578123,-3.6592681884765623,-3.8759979248046874,-1.5961868286132812,-6.189616394042969,-3.5497523498535153,1.2427849016224075,4,finbert_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012732505798339843,8.219566182249578e-05,0.0006819009780883789,3.1155835308051036e-05,3,{'model__n_neighbors': 3},-2.8051096598307255,-4.246222941080731,-3.659730021158856,-2.7980397542317688,-1.8170613606770813,-2.58641357421875,-3.307452392578125,-3.302054850260413,-2.8589680989583313,-6.372462463378906,-3.375351511637369,1.1750639411812587,1,finbert_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011563062667846679,8.888629940280646e-05,0.0006845712661743164,9.053774377512102e-05,4,{'model__n_neighbors': 4},-2.904657745361328,-4.861753845214844,-3.5373443603515624,-1.8777732849121094,-2.038280487060547,-2.92576904296875,-2.9233726501464843,-3.398442840576172,-2.884490966796875,-6.8146728515625,-3.416655807495117,1.3764971149209904,2,finbert_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012145757675170899,0.00016573370636464437,0.000658869743347168,8.60283648202317e-05,5,{'model__n_neighbors': 5},-3.2828387451171865,-5.234752807617189,-3.4106115722656227,-2.0578509521484363,-1.7398260498046851,-2.893907470703124,-2.5200024414062567,-3.124067993164067,-3.3536706542968773,-7.2764462280273445,-3.4893974914550787,1.5489811269909153,3,finbert_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001295781135559082,8.642911578878153e-05,0.0006874799728393555,6.460186669281608e-05,2,{'model__n_neighbors': 2},-4.193478393554687,-5.309342956542968,-3.7383544921875,-3.4923995971679687,-1.931671142578125,-3.55970458984375,-1.4557632446289062,-4.818040466308593,-2.846543884277344,-6.011328125,-3.735662689208984,1.3553325897518658,3,finbert_tone_summary_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001323866844177246,0.00015828408359078004,0.0007520675659179688,7.457275815633717e-05,3,{'model__n_neighbors': 3},-3.965410359700519,-5.34302978515625,-4.310000610351563,-2.392198689778644,-1.3939432779947936,-2.9885111490885437,-1.58499755859375,-3.800737508138019,-2.720203653971356,-6.401618957519531,-3.490065155029298,1.5158479933146713,1,finbert_tone_summary_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011933803558349609,0.00011897938493372814,0.0007041454315185547,7.013212897719157e-05,4,{'model__n_neighbors': 4},-4.3207550048828125,-5.467276000976563,-4.207755279541016,-2.4895919799804687,-1.1539466857910157,-3.1390541076660154,-2.473615264892578,-3.6740875244140625,-3.3033981323242188,-6.419853210449219,-3.664933319091797,1.4517520722594555,2,finbert_tone_summary_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011505365371704101,0.00011634997900109168,0.0006492376327514648,8.249527108980378e-05,5,{'model__n_neighbors': 5},-4.60177612304687,-5.217539062500004,-4.853544921875004,-2.245909423828124,-1.0949353027343705,-3.183981933593742,-2.127015991210942,-3.0603240966796874,-3.8757653808593773,-7.1579690551757835,-3.74187612915039,1.6872515610167358,4,finbert_tone_summary_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012831687927246094,0.00014309373857333745,0.0006776571273803711,8.269613287595524e-05,2,{'model__n_neighbors': 2},-4.666439819335937,-5.314994812011719,-3.7383544921875,-3.6353424072265623,-1.7282974243164062,-3.234599304199219,-1.76497802734375,-4.398831176757812,-2.846543884277344,-6.318327331542969,-3.7646708679199223,1.3938060082547927,2,finbert_tone_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013074636459350585,0.00017033866900199876,0.0007402420043945313,0.00010158863180628202,3,{'model__n_neighbors': 3},-4.051343790690106,-5.604248046874995,-4.310000610351563,-2.232220458984375,-1.8393147786458315,-3.1675537109375,-1.7226969401041685,-3.9209788004557256,-2.720203653971356,-7.676827494303382,-3.7245388285319003,1.7535513802465204,1,finbert_tone_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012614965438842774,0.00016821590534998553,0.0006772756576538086,6.318524633769735e-05,4,{'model__n_neighbors': 4},-4.2499443054199215,-5.674874114990234,-4.207755279541016,-2.589887237548828,-1.6491661071777344,-3.24482421875,-2.7346649169921875,-3.1732215881347656,-4.083539581298828,-7.657131195068359,-3.9265008544921876,1.6312010231240095,4,finbert_tone_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001175093650817871,0.00013556502421371614,0.0006531715393066406,7.062843674224545e-05,5,{'model__n_neighbors': 5},-4.633150634765622,-5.279426879882811,-4.163441162109376,-1.9856182861328135,-1.4259533691406205,-3.1240911865234353,-1.858960571289066,-3.1157733154296863,-3.8757653808593773,-8.348699645996096,-3.7810880432128906,1.9320584086850585,3,finbert_tone_summary_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001399087905883789,0.00020184381729203223,0.0007337093353271485,7.5049927335959e-05,2,{'model__n_neighbors': 2},-3.8498992919921875,-5.0806884765625,-4.270318603515625,-3.1499343872070313,-1.89521484375,-3.6901565551757813,-1.464471435546875,-3.6996246337890626,-2.846543884277344,-6.318327331542969,-3.626517944335938,1.3543105125295567,4,finbert_tone_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0017926692962646484,0.0006711090848859232,0.00117037296295166,0.000679247238254587,3,{'model__n_neighbors': 3},-3.2635884602864564,-4.389687093098956,-4.2468414306640625,-2.5207031249999945,-1.4614786783854128,-4.268285115559894,-1.3831858317057253,-2.2717285156250058,-2.720203653971356,-7.676827494303382,-3.420252939860025,1.763235282485143,1,finbert_tone_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0023204803466796873,0.0009194943838011564,0.0008767366409301758,0.00014546992132973474,4,{'model__n_neighbors': 4},-3.614976501464844,-4.552468109130859,-4.1728874206542965,-2.0548500061035155,-1.5970802307128906,-4.073289489746093,-1.7531272888183593,-2.0401161193847654,-3.3952377319335936,-7.657131195068359,-3.4911164093017577,1.7345506659562493,2,finbert_tone_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012450218200683594,0.00017976375090003802,0.0006441116333007812,6.793709695648726e-05,5,{'model__n_neighbors': 5},-4.251984252929691,-4.400939331054684,-4.2776110839843735,-1.7665008544921874,-2.011935424804682,-4.290746459960934,-1.676446533203125,-1.6553411865234409,-3.498114013671875,-8.348699645996096,-3.617831878662109,1.9474508493499767,3,finbert_tone_summary_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001367497444152832,0.00015736959321455363,0.0007143974304199219,8.9748125857853e-05,2,{'model__n_neighbors': 2},-4.670074462890625,-4.892726135253906,-3.6741104125976562,-3.715318298339844,-1.809173583984375,-3.3552703857421875,-3.741893005371094,-4.042494201660157,-2.4390228271484373,-5.576193237304688,-3.791627655029296,1.0584835183075698,4,finbert_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013320207595825194,0.00013444125173346148,0.0007415294647216796,6.935020680555738e-05,3,{'model__n_neighbors': 3},-4.307373046874995,-3.9119242350260377,-4.01796162923178,-2.840406290690106,-2.127593994140625,-3.2277089436849,-3.572370402018225,-3.7225972493489623,-2.3977773030598994,-5.46890818277995,-3.559462127685548,0.927008384929313,2,finbert_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012761592864990235,0.000278840088282877,0.0006973981857299804,8.78841703094905e-05,4,{'model__n_neighbors': 4},-3.156663513183594,-4.138223266601562,-4.1409446716308596,-2.313397979736328,-2.4085906982421874,-2.4336502075195314,-4.1488899230957035,-2.804743194580078,-3.2923309326171877,-5.650064849853516,-3.4487499237060546,1.010762049464819,1,finbert_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012320280075073242,0.00021395378953356097,0.0006775140762329101,9.452032627679169e-05,5,{'model__n_neighbors': 5},-3.8199816894531295,-4.667485351562499,-3.872488403320318,-2.418696899414067,-3.149494018554691,-2.6568408203124987,-3.78909912109375,-2.708146972656249,-4.226544799804685,-5.6940463256835985,-3.7002824401855485,0.9622022534060184,3,finbert_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.00143125057220459,0.0001179822932754842,0.0007938146591186523,0.00015523694401940456,2,{'model__n_neighbors': 2},-4.396708679199219,-5.300431823730468,-3.6741104125976562,-3.5525894165039062,-1.809173583984375,-3.5446548461914062,-3.431134033203125,-4.042494201660157,-2.4390228271484373,-5.249951171875,-3.7440270996093745,1.040728648888811,4,finbert_whole_article_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.005011630058288574,0.00313709510973746,0.0037940502166748046,0.0025295407262676166,3,{'model__n_neighbors': 3},-3.810898844401038,-4.0202148437499945,-4.01796162923178,-2.972918701171875,-2.127593994140625,-3.3963267008463562,-3.2149698893229184,-3.7225972493489623,-2.3977773030598994,-5.720941670735681,-3.540220082600913,0.9523507150908732,2,finbert_whole_article_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.004694533348083496,0.0021913569241877222,0.002001953125,0.0010395321044101783,4,{'model__n_neighbors': 4},-2.7947052001953123,-4.219441223144531,-4.1409446716308596,-2.5802032470703127,-2.429216003417969,-2.730241394042969,-3.6283660888671876,-2.804743194580078,-3.2923309326171877,-6.359426116943359,-3.4979618072509764,1.1282837294549053,1,finbert_whole_article_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0019658088684082033,0.0005654113347460834,0.0009812355041503907,0.0004423941661797685,5,{'model__n_neighbors': 5},-3.5399206542968784,-4.851909179687499,-3.872488403320318,-2.2406622314453157,-2.816412963867191,-2.5466052246093738,-2.9239117431640578,-2.529270629882814,-4.226544799804685,-7.549134216308596,-3.709686004638673,1.50625530307626,3,finbert_whole_article_sentiment_df,252,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0015520095825195313,0.000306296826447828,0.0007748126983642579,0.00011001604646636703,2,{'model__n_neighbors': 2},-3.8176254272460937,-5.347035217285156,-3.9487213134765624,-2.6617919921875,-2.1692825317382813,-2.4091033935546875,-3.6242324829101564,-4.042494201660157,-2.4390228271484373,-5.249951171875,-3.5709260559082034,1.0874126702214553,4,finbert_whole_article_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0014022588729858398,0.0001885148506889824,0.0008705615997314453,0.0003232841503740135,3,{'model__n_neighbors': 3},-4.504777018229168,-4.328911336263019,-3.7258666992187557,-2.5508880615234433,-3.2029469807942688,-2.2010375976562444,-3.0070709228515624,-3.673279825846356,-2.3977773030598994,-5.720941670735681,-3.53134974161784,1.0408985351537514,2,finbert_whole_article_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0014936685562133788,0.00023628191660940702,0.00089569091796875,0.0001988174746912746,4,{'model__n_neighbors': 4},-4.472812652587891,-4.477478790283203,-3.968392181396484,-2.4411964416503906,-2.873602294921875,-2.02664794921875,-2.292622375488281,-3.5343978881835936,-2.528033447265625,-6.359426116943359,-3.497461013793945,1.2800524200199708,1,finbert_whole_article_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013189077377319335,0.00019412577305889865,0.000734400749206543,0.0001780936691749108,5,{'model__n_neighbors': 5},-3.941260375976566,-4.678144531250001,-3.458019409179684,-2.3216906738281295,-2.941816406250001,-1.981425170898433,-2.417295532226558,-3.6625512695312468,-2.7004461669921853,-7.47704986572266,-3.5579699401855462,1.5235428328871086,3,finbert_whole_article_sentiment_df,252,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001293516159057617,0.00013285072598909287,0.0006721019744873047,2.9923953759998636e-05,2,{'model__n_neighbors': 2},-2.337788391113281,-5.035162353515625,-3.2917236328125,-2.646351623535156,-0.9684051513671875,-2.3581314086914062,-1.7701431274414063,-4.753334045410156,-2.910125732421875,-5.06885986328125,-3.114002532958984,1.3444319891374616,1,finbert_tone_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013743400573730468,0.00016685097710159754,0.0007148027420043945,7.359494952251865e-05,3,{'model__n_neighbors': 3},-2.3448038736979187,-4.511112467447918,-3.4351796468098996,-1.9635142008463504,-1.7403371175130247,-2.2708221435546934,-2.3451039632161494,-5.1407318115234375,-3.840975952148443,-4.7003382364908814,-3.2292919413248717,1.1907620311695934,2,finbert_tone_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013176202774047852,0.0001228795687096517,0.0007840633392333984,0.00010929380200434888,4,{'model__n_neighbors': 4},-3.0881805419921875,-3.937865447998047,-3.657850646972656,-1.5400291442871095,-2.185319519042969,-2.534651184082031,-3.0251754760742187,-5.050270080566406,-3.5461273193359375,-4.765576171875,-3.333104553222656,1.0412527372362168,3,finbert_tone_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012555122375488281,0.0001320109699713388,0.0007065057754516602,0.00011027311882834325,5,{'model__n_neighbors': 5},-2.7312982177734453,-4.766729125976565,-3.852049560546874,-1.4057464599609317,-2.1052557373046854,-2.9332977294921876,-2.997501831054694,-4.7769348144531305,-3.72404846191406,-4.645254821777337,-3.393811676025391,1.1001781020418477,4,finbert_tone_whole_article_sentiment_df,252,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
