,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
2,0.0012822151184082031,0.00017251886670207461,0.0007048606872558594,8.36381210793747e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-5.67799072265625,-5.689891052246094,-4.496286773681641,-4.807223510742188,-6.282728576660157,-2.6311912536621094,-3.043511962890625,-4.443677520751953,-6.955199432373047,-11.769112396240235,-5.57968132019043,2.427012188165522,3,finbert_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011008262634277343,0.00013820530102283456,0.000626516342163086,9.308972741826578e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-6.19150451660156,-5.6913775634765615,-4.81932312011719,-4.3207775878906265,-6.065778808593746,-2.7146765136718782,-3.4666650390625025,-3.6963714599609374,-6.8191345214843695,-11.49301147460937,-5.527862060546875,2.3554806179262386,1,finbert_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011756420135498047,0.0001087693151770347,0.0006520271301269532,3.088856006935474e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-1.9793472290039062,-5.31212158203125,-13.494676208496093,-9.869834899902344,-15.107545471191406,-11.814041137695312,-11.388389587402344,-15.69330291748047,-19.976957702636717,-18.59358367919922,-12.322980041503905,5.307380447598803,1,finbert_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012457609176635743,0.00017714986403000003,0.0006779193878173828,7.163065502869596e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.70150146484375,-6.418126424153638,-14.00394185384115,-10.80321858723958,-15.665778605143231,-13.481464640299482,-11.589010620117188,-15.597125244140624,-20.786710611979156,-20.02898864746094,-13.107586669921876,5.3029407751659,2,finbert_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012004375457763672,0.00017131479031280735,0.0006540775299072266,6.396155073610996e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.3793708801269533,-6.226531982421875,-14.097179412841797,-11.64716033935547,-15.850204467773438,-15.229861450195312,-11.793924713134766,-14.880249786376954,-21.239177703857422,-20.993084716796876,-13.433674545288088,5.564981855888579,3,finbert_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010618925094604491,0.000122093055606927,0.0005895376205444336,4.207058475352069e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.679584350585941,-6.627643432617191,-14.232333374023426,-11.426354980468744,-15.808162231445305,-16.61006958007813,-12.196487426757807,-14.689279785156241,-21.44204650878906,-21.654038085937504,-13.736599975585936,5.6237471221496484,4,finbert_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012352943420410156,9.373900579084455e-05,0.0006498813629150391,3.445965924017963e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-4.598713684082031,-5.400856018066406,-3.5390304565429687,-2.392572021484375,-1.819635009765625,-5.302177429199219,-3.4383590698242186,-6.761529541015625,-10.663703918457031,-10.738189697265625,-5.465476684570312,2.963785551487832,4,finbert_tone_summary_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001161646842956543,7.363252404165976e-05,0.0006476879119873047,1.7083219432183818e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-5.347647094726563,-5.171151733398443,-2.9670155843098995,-0.8371388753255247,-1.6398529052734319,-4.163931274414068,-3.170866902669269,-5.883559163411462,-11.35991719563803,-12.109432983398431,-5.265051371256513,3.5779694755257427,1,finbert_tone_summary_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010988235473632813,0.00010124471279353974,0.000626516342163086,3.159271987905444e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-4.745457458496094,-6.6258995056152346,-3.2667892456054686,-1.199152374267578,-1.311328125,-4.045606994628907,-3.152825927734375,-6.457118225097656,-10.542037963867188,-13.08655014038086,-5.443276596069336,3.6654160970600578,3,finbert_tone_summary_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011112213134765625,0.00014107067559507536,0.0006099700927734375,4.454820367167265e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-4.318305053710935,-7.3575457763671865,-3.4506201171874977,-1.1097784423828103,-0.9218554687499989,-3.3012384033203146,-3.0426837158203055,-6.626455688476563,-10.07872314453125,-13.298991088867188,-5.3506196899414045,3.781375027701372,2,finbert_tone_summary_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011612892150878907,0.00010928597945997684,0.0006236553192138672,3.276200951169417e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-4.485676574707031,-4.60267333984375,-2.9917068481445312,-3.0545318603515623,-1.819635009765625,-5.541104125976562,-3.5728546142578126,-4.567607116699219,-13.372084045410157,-16.503562927246094,-6.051143646240234,4.607021044719617,4,finbert_tone_summary_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011855602264404298,7.663325021046439e-05,0.0006440877914428711,4.0979465551566456e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-4.856509399414063,-4.17432963053385,-3.1930826822916685,-2.416313680013019,-1.6398529052734319,-4.201057942708331,-3.5976857503255246,-5.949774169921869,-13.366127522786467,-16.03379414876303,-5.942852783203126,4.563848691392566,3,finbert_tone_summary_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011160135269165038,0.00012056280636278265,0.0006233453750610352,2.502128871221685e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-4.079647827148437,-4.249189758300782,-3.105663299560547,-3.0073204040527344,-2.2136199951171873,-3.5504058837890624,-3.4555587768554688,-4.590450286865234,-13.458992004394531,-15.204492950439453,-5.691534118652344,4.385115068887781,1,finbert_tone_summary_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011048316955566406,0.00012551115796990736,0.0006102800369262695,5.220790400099852e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-3.712681274414064,-4.94415222167969,-3.4811560058593782,-3.866578979492192,-1.4592645263671842,-3.452766113281251,-2.2849420166015593,-5.0516815185546875,-13.854375610351564,-14.890849609375005,-5.699844787597657,4.459684250797001,2,finbert_tone_summary_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012270689010620117,0.00010087546432038394,0.000663304328918457,2.8282805285203942e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-3.1332305908203124,-6.69580078125,-2.9147903442382814,-5.309669494628906,-1.819635009765625,-3.887742614746094,-2.1591567993164062,-4.957136535644532,-9.812562561035156,-19.740315246582032,-6.043003997802735,5.096937381692078,4,finbert_tone_summary_sentiment_df,15,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012004852294921875,6.462461259756742e-05,0.0006462812423706054,2.12968121446515e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-3.3936676025390624,-5.7779744466145875,-3.1957244873046933,-5.607453409830731,-1.643017578125,-2.6830352783203124,-2.76578369140625,-5.375854492187495,-7.4812479654947825,-18.981532796223966,-5.690529174804688,4.748180164887475,1,finbert_tone_summary_sentiment_df,15,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.00108644962310791,0.00010271782139931457,0.0006273746490478516,3.766126166016492e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-3.531821441650391,-5.254599761962891,-3.1254928588867186,-6.148493957519531,-3.0926910400390626,-2.5578239440917967,-3.364729309082031,-4.7710212707519535,-7.148863983154297,-18.51126708984375,-5.750680465698243,4.482393565203059,2,finbert_tone_summary_sentiment_df,15,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010190725326538086,8.230850610802911e-05,0.0005833864212036133,3.4836935981597874e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-3.7436138916015578,-4.6927008056640656,-3.0385369873046897,-6.6575415039062475,-3.522420654296883,-3.141350097656249,-3.216478881835934,-5.3116583251953156,-6.8191345214843695,-18.471442871093746,-5.861487854003906,4.410793904944182,3,finbert_tone_summary_sentiment_df,15,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012296199798583984,7.844936462197238e-05,0.0006598472595214844,2.3724074296906906e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-5.8242431640625,-6.239694213867187,-3.0744308471679687,-3.273492431640625,-5.9079345703125,-2.7303436279296873,-3.039715576171875,-4.190953063964844,-9.812562561035156,-13.033428955078126,-5.712679901123048,3.1936723915755088,4,finbert_tone_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.00117034912109375,7.36069474998527e-05,0.0006457328796386719,2.9232334656528574e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-5.409121704101563,-5.454734293619799,-4.175359090169269,-2.9640268961588503,-6.155151367187505,-3.2066060384114565,-3.1861307779947934,-4.632801310221356,-7.4812479654947825,-12.775532023111975,-5.544071146647134,2.7718284859232316,1,finbert_tone_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011436939239501953,0.00012753446376813734,0.0006455421447753906,3.9945209706887e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-5.6626228332519535,-5.676506805419922,-4.707476806640625,-3.6186004638671876,-6.592082214355469,-2.898323822021484,-3.318830108642578,-5.01500244140625,-7.148863983154297,-11.885810852050781,-5.652412033081054,2.4585459866441424,3,finbert_tone_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011060476303100587,0.00010253254403263193,0.0006070137023925781,3.9452043773157057e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-5.518058471679683,-5.525596313476558,-4.9363226318359406,-3.986359863281251,-6.519102783203124,-2.8209674072265614,-3.3195239257812545,-4.686434936523438,-6.8191345214843695,-11.49301147460937,-5.5624512329101545,2.3207600244920936,2,finbert_tone_summary_sentiment_df,15,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012462615966796875,8.076837483613205e-05,0.0006575584411621094,2.7049320697732437e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.385308837890625,-6.75972900390625,-14.293724060058594,-9.869834899902344,-15.47044677734375,-11.814041137695312,-11.820698547363282,-14.558001708984374,-22.435954284667968,-21.544375610351562,-13.095211486816407,5.799697997086992,1,finbert_tone_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001159358024597168,7.695212552105072e-05,0.0006448268890380859,1.988822565081664e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.963852945963538,-6.488094075520832,-14.137281290690106,-10.704202270507807,-15.879289754231769,-14.882822672526043,-12.016688028971355,-14.428442382812506,-21.056408691406244,-21.485218302408857,-13.404230041503904,5.475459565778476,2,finbert_tone_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010943174362182616,8.849187161311185e-05,0.0006355047225952148,4.1391999138565574e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.980357360839844,-6.523079681396484,-14.343728637695312,-11.424373626708984,-16.03611602783203,-16.432086944580078,-11.793924713134766,-13.978455352783204,-20.678968048095705,-21.31285705566406,-13.55039474487305,5.432144634620111,3,finbert_tone_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011252403259277345,0.00018295677550173668,0.0006384611129760742,8.753192900128405e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-2.5520544433593786,-6.07790588378906,-14.18718200683593,-12.073311157226561,-16.046923828125,-17.293826904296886,-12.225837402343746,-13.911128540039055,-20.737269287109378,-21.521177978515617,-13.66266174316406,5.626525465895279,4,finbert_tone_summary_sentiment_df,15,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011394977569580077,8.7290782291647e-05,0.0006500959396362304,4.0108361857333786e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-5.302700805664062,-5.839112854003906,-3.0462417602539062,-1.9658279418945312,-1.6590835571289062,-4.053347778320313,-3.963755798339844,-6.591691589355468,-11.829685974121094,-10.275372314453126,-5.452682037353516,3.192322353037117,1,finbert_whole_article_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011584997177124024,9.505641109985176e-05,0.0006432533264160156,2.7105581666138726e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-4.738190714518231,-7.106611124674481,-3.2881734212239566,-3.9284942626953123,-1.7879608154296875,-3.672230021158856,-3.7733957926432256,-7.034315999348962,-11.117580159505206,-12.554375203450519,-5.900132751464843,3.3570668691578107,4,finbert_whole_article_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001087021827697754,0.00011702918939901158,0.0006175994873046875,3.0323281768785924e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-4.598215484619141,-7.014576721191406,-3.515663909912109,-2.4659889221191404,-1.3350570678710938,-3.3557449340820313,-3.88876953125,-7.112611389160156,-10.530615997314452,-12.742913055419923,-5.656015701293944,3.4772777754656516,3,finbert_whole_article_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010554075241088867,0.00011320384537746118,0.0005992174148559571,3.648817787985629e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-4.173548583984376,-7.163204956054682,-3.4621228027343705,-2.2749737548828195,-1.1277435302734375,-3.4518048095703135,-3.262770385742192,-7.123438720703126,-10.362373657226561,-13.173056030273438,-5.5575037231445314,3.640293137703769,2,finbert_whole_article_sentiment_df,15,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011756420135498047,0.0001074358667871343,0.0006447792053222656,4.448077995428055e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-4.6790283203125,-4.922935485839844,-3.2965301513671874,-2.0947250366210937,-1.6590835571289062,-4.504319763183593,-5.4012939453125,-4.945013427734375,-15.066438293457031,-15.920571899414062,-6.2489939880371095,4.775092528217167,4,finbert_whole_article_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011496305465698241,0.00012165621700195228,0.0006518840789794921,4.9677507547231334e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-3.6812154134114565,-5.019112141927081,-3.507066853841144,-2.3508697509765626,-1.7879608154296875,-3.110358683268231,-3.6154266357421876,-5.1929748535156195,-13.838878377278656,-15.953015136718756,-5.805687866210938,4.673665621491538,3,finbert_whole_article_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011163949966430664,0.00010106485951011538,0.0006264448165893555,2.9646513869201494e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-3.522406005859375,-5.16436996459961,-3.307933807373047,-2.1953659057617188,-1.3350570678710938,-3.6362213134765624,-3.3671661376953126,-4.491629028320313,-13.781773376464844,-15.204492950439453,-5.600641555786132,4.569454733266036,1,finbert_whole_article_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010762453079223634,0.0001287123163544087,0.0005972623825073242,5.433061425427495e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-3.3791320800781195,-5.348298950195317,-3.6207629394531238,-2.265070190429691,-1.4458276367187524,-3.7487188720703157,-2.791459960937499,-4.485967407226565,-14.018448486328122,-15.036250610351562,-5.613993713378906,4.579948054053124,2,finbert_whole_article_sentiment_df,15,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001251816749572754,9.076111817966247e-05,0.0006540060043334961,3.1944610989913826e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.2230072021484375,-5.59619140625,-3.2965301513671874,-5.94622802734375,-1.5235183715820313,-3.5710784912109377,-2.4725616455078123,-5.348452758789063,-9.582142639160157,-19.740315246582032,-5.930002593994141,5.119817104495837,4,finbert_whole_article_sentiment_df,15,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
